scenario,topology,tier_index,tier_name,mars_base_latency_s,blackout_duration_s,seed,pre_success,pre_total,during_success,during_total,post_success,post_total,transition_success,transition_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,avg_latency_s,first_post_blackout_s,earth_local_success,earth_local_total,mars_local_success,mars_local_total
with_repeater,sparse,1,moon,750.0,300.0,67,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129922,59.418640,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,67,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,67,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183468,11.430419,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,68,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,68,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131133,59.488638,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,68,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,68,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182752,11.376350,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,68,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,68,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132870,59.521067,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,68,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,68,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182892,11.340297,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,69,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,69,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133343,59.499898,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,69,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,69,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181385,11.345593,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,69,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,69,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132058,59.497841,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,69,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,69,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183444,11.352396,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,70,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,70,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131043,59.471765,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,70,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,70,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181994,11.311864,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,70,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,70,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133584,59.441405,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,70,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,70,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181703,11.302148,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,71,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,71,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133951,59.507521,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,71,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,71,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183351,11.446728,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,71,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,71,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130316,59.483303,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,71,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,71,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183672,11.444741,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,72,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,72,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130541,59.442620,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,72,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,72,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183150,11.448684,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,72,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,72,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131557,59.450807,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,72,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,72,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182417,11.429335,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,73,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,73,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131759,59.468258,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,73,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,73,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.180961,11.346043,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,73,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,73,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132000,59.474758,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,73,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,73,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182547,11.331366,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,74,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,74,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130715,59.394327,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,74,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,74,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181581,11.389095,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,74,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,74,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129390,59.384534,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,74,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,74,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182928,11.387372,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,75,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,75,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133245,59.519824,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,75,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,75,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182673,11.427896,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,75,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,75,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133631,59.540267,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,75,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,75,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183768,11.422990,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,76,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,76,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130182,59.347897,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,76,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,76,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181400,11.320642,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,76,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,76,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.128700,59.326748,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,76,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,76,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.180661,11.288340,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,77,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,77,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129095,59.403227,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,77,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,77,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182889,11.390284,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,77,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,77,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129489,59.404448,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,77,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,77,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182850,11.412185,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,78,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,78,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130761,59.390431,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,78,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,78,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182940,11.415228,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,78,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,78,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129948,59.348939,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,78,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,78,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.184068,11.391317,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,79,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,79,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130988,59.404396,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,79,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,79,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182144,11.357712,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,79,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,79,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130751,59.400052,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,79,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,79,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182529,11.366436,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,80,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,80,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132833,59.509213,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,80,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,80,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181941,11.389264,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,80,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,80,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131014,59.508309,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,80,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,80,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182352,11.370679,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,81,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,81,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130837,59.419912,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,81,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,81,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183717,11.478822,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,81,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,81,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130548,59.437903,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,81,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,81,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.184768,11.493669,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,82,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,82,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130548,59.367998,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,82,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,82,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181704,11.348796,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,82,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,82,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130675,59.386919,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,82,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,82,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182523,11.363996,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,83,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,83,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131337,59.467754,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,83,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,83,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.184064,11.422557,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,83,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,83,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130895,59.403908,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,83,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,83,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182608,11.413319,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,84,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,84,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130945,59.451774,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,84,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,84,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182299,11.338734,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,84,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,84,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132213,59.481733,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,84,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,84,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.180997,11.350895,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,85,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,85,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.128721,59.359800,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,85,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,85,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.181574,11.270254,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,85,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,85,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129672,59.368039,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,85,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,85,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.180388,11.284400,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,86,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,86,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130360,59.492714,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,86,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,86,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183372,11.431163,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,86,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,86,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132342,59.478365,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,86,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,86,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182497,11.451744,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,87,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,87,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132030,59.508322,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,87,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,87,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182128,11.418158,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,87,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,87,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131195,59.492963,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,87,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
with_repeater,sparse,3,earth,750.0,300.0,87,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182535,11.424517,3541,3541,3944,3944
blackout_only,sparse,0,mars,750.0,300.0,88,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
blackout_only,sparse,1,moon,750.0,300.0,88,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130601,59.444660,3541,3541,3944,3944
blackout_only,sparse,2,leo,750.0,300.0,88,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
blackout_only,sparse,3,earth,750.0,300.0,88,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.182888,11.463291,3541,3541,3944,3944
with_repeater,sparse,0,mars,750.0,300.0,88,0,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,,,3541,3541,3944,3944
with_repeater,sparse,1,moon,750.0,300.0,88,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131544,59.443873,3541,3541,3944,3944
with_repeater,sparse,2,leo,750.0,300.0,88,0,1,0,0,0,1,0,2,1887.500000,3775.000000,3895.000000,0,,,3541,3541,3944,3944
