scenario,mars_base_latency_s,global_timeout_s,blackout_duration_s,seed,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,global_during_rate,global_post_rate,first_success_after_blackout_s,avg_global_latency_s
with_repeater,186.0,720.0,1800.0,69,2,2,3,3,2,2,1.000000,1.000000,218.127575,411.066935
blackout_only,186.0,720.0,1800.0,70,1,2,0,2,2,2,0.000000,1.000000,976.748287,368.434688
with_repeater,186.0,720.0,1800.0,70,2,2,3,3,2,2,1.000000,1.000000,232.154546,412.313924
blackout_only,186.0,720.0,1800.0,71,1,2,0,2,2,2,0.000000,1.000000,978.464819,370.138234
with_repeater,186.0,720.0,1800.0,71,2,2,3,3,2,2,1.000000,1.000000,228.319498,411.919346
blackout_only,186.0,720.0,1800.0,72,1,2,0,2,2,2,0.000000,1.000000,976.525357,368.896563
with_repeater,186.0,720.0,1800.0,72,2,2,3,3,2,2,1.000000,1.000000,227.992411,413.235204
blackout_only,186.0,720.0,1800.0,73,1,2,0,2,2,2,0.000000,1.000000,982.987712,371.810669
with_repeater,186.0,720.0,1800.0,73,2,2,3,3,2,2,1.000000,1.000000,228.087939,411.142591
blackout_only,186.0,720.0,1800.0,74,1,2,0,2,2,2,0.000000,1.000000,974.887423,367.254209
with_repeater,186.0,720.0,1800.0,74,2,2,3,3,2,2,1.000000,1.000000,227.288265,412.195914
blackout_only,186.0,720.0,1800.0,75,1,2,0,2,2,2,0.000000,1.000000,978.908580,369.204747
with_repeater,186.0,720.0,1800.0,75,2,2,3,3,2,2,1.000000,1.000000,214.884517,410.772454
blackout_only,186.0,720.0,1800.0,76,1,2,0,2,2,2,0.000000,1.000000,978.753673,369.267470
with_repeater,186.0,720.0,1800.0,76,2,2,3,3,2,2,1.000000,1.000000,246.267203,416.125956
blackout_only,186.0,720.0,1800.0,77,1,2,0,2,2,2,0.000000,1.000000,978.961209,370.863279
with_repeater,186.0,720.0,1800.0,77,2,2,3,3,2,2,1.000000,1.000000,233.662606,412.967082
blackout_only,186.0,720.0,1800.0,78,1,2,0,2,2,2,0.000000,1.000000,970.482115,366.542589
with_repeater,186.0,720.0,1800.0,78,2,2,3,3,2,2,1.000000,1.000000,227.244462,411.275388
blackout_only,186.0,720.0,1800.0,79,1,2,0,2,2,2,0.000000,1.000000,976.519083,368.566669
with_repeater,186.0,720.0,1800.0,79,2,2,3,3,2,2,1.000000,1.000000,231.656498,412.726276
blackout_only,186.0,720.0,1800.0,80,1,2,0,2,2,2,0.000000,1.000000,983.807294,371.664356
with_repeater,186.0,720.0,1800.0,80,2,2,3,3,2,2,1.000000,1.000000,211.944047,409.795267
blackout_only,186.0,720.0,1800.0,81,1,2,0,2,2,2,0.000000,1.000000,974.157133,366.926523
with_repeater,186.0,720.0,1800.0,81,2,2,3,3,2,2,1.000000,1.000000,247.593718,414.417679
blackout_only,186.0,720.0,1800.0,82,1,2,0,2,2,2,0.000000,1.000000,977.483209,368.925690
with_repeater,186.0,720.0,1800.0,82,2,2,3,3,2,2,1.000000,1.000000,217.207928,409.699130
blackout_only,186.0,720.0,1800.0,83,1,2,0,2,2,2,0.000000,1.000000,982.009061,369.413117
with_repeater,186.0,720.0,1800.0,83,2,2,3,3,2,2,1.000000,1.000000,253.777112,415.835844
blackout_only,186.0,720.0,1800.0,84,1,2,0,2,2,2,0.000000,1.000000,975.636460,368.118508
with_repeater,186.0,720.0,1800.0,84,2,2,3,3,2,2,1.000000,1.000000,234.111559,412.929846
blackout_only,186.0,720.0,1800.0,85,1,2,0,2,2,2,0.000000,1.000000,976.878567,368.591974
with_repeater,186.0,720.0,1800.0,85,2,2,3,3,2,2,1.000000,1.000000,236.134421,413.206590
blackout_only,186.0,720.0,1800.0,86,1,2,0,2,2,2,0.000000,1.000000,981.467329,368.200023
with_repeater,186.0,720.0,1800.0,86,2,2,3,3,2,2,1.000000,1.000000,239.761687,413.051598
blackout_only,186.0,720.0,1800.0,87,1,2,0,2,2,2,0.000000,1.000000,976.342882,368.044549
with_repeater,186.0,720.0,1800.0,87,2,2,3,3,2,2,1.000000,1.000000,232.372754,413.163786
blackout_only,186.0,720.0,1800.0,88,1,2,0,2,2,2,0.000000,1.000000,978.254321,369.977286
with_repeater,186.0,720.0,1800.0,88,2,2,3,3,2,2,1.000000,1.000000,214.368214,409.902138
blackout_only,186.0,720.0,1800.0,89,1,2,0,2,2,2,0.000000,1.000000,974.483841,366.212511
with_repeater,186.0,720.0,1800.0,89,2,2,3,3,2,2,1.000000,1.000000,248.601587,414.722904
