scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,72,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.364306,0.359527,0.251110,0.264133,0.021067,0.022635,355,71,71,87,355,71,71,177,78050,142,142,51126,3.531071,0.019711,1.280146,4.482095
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,73,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.382942,0.359025,0.251013,0.264260,0.021064,0.022645,355,71,71,65,355,71,71,135,78065,142,142,51084,3.404907,0.020339,1.279992,3.974615
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,73,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.346201,0.358486,0.250714,0.263918,0.021075,0.022688,355,71,71,84,355,71,71,177,78070,142,142,51126,3.531985,0.020033,1.279743,4.483351
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,74,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.463816,0.359770,0.250927,0.263619,0.021068,0.022625,355,71,71,77,355,71,71,135,78070,142,142,51084,3.402053,0.019833,1.280615,3.972340
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,74,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.462552,0.361010,0.250820,0.263480,0.021052,0.022608,355,71,71,103,355,71,71,177,78070,142,142,51126,3.531357,0.019266,1.280097,4.479814
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,75,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.365331,0.358838,0.250957,0.263652,0.021048,0.022630,355,71,71,63,355,71,71,135,78070,142,142,51090,3.402378,0.020206,1.280368,3.973400
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,75,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.332395,0.359500,0.250951,0.263742,0.021063,0.022666,355,71,71,90,355,71,71,177,78070,142,142,51126,3.528245,0.019919,1.280765,4.480682
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,76,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.355944,0.360314,0.251140,0.264077,0.021090,0.022701,355,71,71,63,355,71,71,135,78050,142,142,51084,3.404892,0.020299,1.279706,3.973920
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,76,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.365126,0.359256,0.251176,0.263880,0.021082,0.022670,355,71,71,80,355,71,71,177,78050,142,142,51126,3.533068,0.019919,1.280036,4.481663
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,77,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.338387,0.359002,0.250945,0.263556,0.021068,0.022677,355,71,71,70,355,71,71,135,78070,142,142,51084,3.405112,0.019699,1.280366,3.972895
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,77,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.384561,0.360518,0.251065,0.263599,0.021081,0.022727,355,71,71,88,355,71,71,177,78050,142,142,51126,3.532566,0.020279,1.280300,4.480554
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,78,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.268205,0.358422,0.250902,0.263595,0.021077,0.022686,355,71,71,72,355,71,71,135,78070,142,142,51084,3.404387,0.020664,1.279626,3.974229
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,78,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.256540,0.358132,0.251203,0.263915,0.021074,0.022668,355,71,71,102,355,71,71,177,78050,142,142,51126,3.531295,0.020251,1.280486,4.484464
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,79,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.501792,0.360724,0.251181,0.263722,0.021078,0.022621,355,71,71,85,355,71,71,135,78050,142,142,51084,3.405502,0.019785,1.280229,3.973247
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,79,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.491437,0.360071,0.251278,0.263913,0.021072,0.022641,355,71,71,104,355,71,71,177,78050,142,142,51126,3.533850,0.019686,1.279750,4.480144
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,80,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.361841,0.360550,0.250958,0.263516,0.021078,0.022662,355,71,71,74,355,71,71,135,78070,142,142,51084,3.403262,0.020087,1.280814,3.971918
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,80,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.419136,0.360574,0.250842,0.263485,0.021083,0.022669,355,71,71,82,355,71,71,177,78070,142,142,51126,3.530108,0.020292,1.280435,4.481036
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,81,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.303889,0.358106,0.251148,0.263961,0.021069,0.022603,355,71,71,64,355,71,71,135,78050,142,142,51084,3.404522,0.019669,1.280714,3.973529
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,81,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.358826,0.361605,0.251163,0.263529,0.021078,0.022678,355,71,71,94,355,71,71,177,78050,142,142,51126,3.532160,0.019990,1.280709,4.480141
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,82,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.458821,0.361754,0.251040,0.263922,0.021083,0.022665,355,71,71,65,355,71,71,135,78056,142,142,51084,3.404422,0.019904,1.280496,3.974393
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,82,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.412180,0.361185,0.251070,0.263941,0.021061,0.022673,355,71,71,91,355,71,71,177,78050,142,142,51126,3.530718,0.020131,1.279877,4.484080
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,83,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.432481,0.360762,0.251259,0.263684,0.021069,0.022672,355,71,71,74,355,71,71,135,78050,142,142,51084,3.404885,0.020031,1.279656,3.974228
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,83,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.455341,0.361704,0.251182,0.264098,0.021085,0.022643,355,71,71,92,355,71,71,177,78050,142,142,51126,3.531335,0.020393,1.279971,4.478292
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,84,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.523996,0.363012,0.250905,0.263341,0.021054,0.022669,355,71,71,65,355,71,71,135,78070,142,142,51084,3.404651,0.020080,1.279542,3.971458
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,84,3796,3796,4229,4229,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.484748,0.362149,0.251048,0.263579,0.021045,0.022630,355,71,71,89,355,71,71,177,78056,142,142,51138,3.531109,0.019958,1.280987,4.477268
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,85,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.420166,0.360832,0.250717,0.263572,0.021080,0.022669,355,71,71,80,355,71,71,135,78070,142,142,51084,3.404133,0.019896,1.280588,3.974193
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,85,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.383179,0.360768,0.250790,0.263706,0.021072,0.022629,355,71,71,105,355,71,71,177,78070,142,142,51126,3.528881,0.019875,1.280049,4.479337
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,86,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.417701,0.361390,0.251310,0.264115,0.021084,0.022657,355,71,71,61,355,71,71,135,78050,142,142,51084,3.404784,0.020156,1.279863,3.973456
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,86,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.433087,0.361309,0.251168,0.264033,0.021078,0.022660,355,71,71,77,355,71,71,177,78050,142,142,51126,3.531230,0.019950,1.279643,4.479539
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,87,3796,3796,4229,4229,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.385777,0.360146,0.251113,0.263654,0.021038,0.022630,355,71,71,76,355,71,71,135,78050,142,142,51096,3.404345,0.020250,1.279679,3.972375
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,87,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.424411,0.360354,0.251031,0.263568,0.021069,0.022641,355,71,71,96,355,71,71,177,78059,142,142,51126,3.531360,0.020305,1.279910,4.482056
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,88,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.404883,0.360466,0.250915,0.263596,0.021055,0.022574,355,71,71,83,355,71,71,135,78070,142,142,51084,3.403083,0.019873,1.279873,3.972695
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,88,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.359483,0.362060,0.250938,0.263457,0.021052,0.022596,355,71,71,101,355,71,71,177,78070,142,142,51126,3.530303,0.019904,1.280452,4.483523
blackout_only,750.0,600.0,900.0,4000.0,120.0,500.0,1,89,3796,3796,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.328254,0.358202,0.251084,0.264161,0.021076,0.022666,355,71,71,80,355,71,71,135,78050,142,142,51084,3.404249,0.020176,1.280123,3.973770
with_repeater,750.0,600.0,900.0,4000.0,120.0,500.0,1,89,3797,3797,4228,4228,32,32,7,7,32,32,1875.000000,3750.000000,3895.000000,1,44.354793,0.359911,0.250912,0.263548,0.021076,0.022643,355,71,71,94,355,71,71,177,78070,142,142,51126,3.530414,0.019936,1.280164,4.480715
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,40,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.214407,0.359556,0.251101,0.264051,0.021058,0.022667,395,79,79,72,395,79,79,134,86290,158,158,56436,3.086022,0.020103,1.280550,3.582815
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,40,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.256419,0.360248,0.250976,0.263677,0.021064,0.022625,395,79,79,96,395,79,79,201,86290,158,158,56526,3.333042,0.020370,1.279337,4.244862
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,41,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.367553,0.360046,0.250923,0.263515,0.021064,0.022670,395,79,79,71,395,79,79,135,86300,158,158,56436,3.086890,0.019917,1.280107,3.583232
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,41,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.324478,0.359198,0.251177,0.263644,0.021057,0.022622,395,79,79,102,395,79,79,200,86290,158,158,56526,3.334089,0.019975,1.280107,4.231416
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,42,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.425336,0.360547,0.250904,0.263798,0.021065,0.022703,395,79,79,66,395,79,79,133,86307,158,158,56436,3.085666,0.019816,1.279251,3.557073
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,42,4197,4197,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.391674,0.362528,0.250860,0.263786,0.021053,0.022643,395,79,79,99,395,79,79,200,86310,158,158,56526,3.333227,0.019618,1.279018,4.233012
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,43,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.438664,0.362738,0.251241,0.264164,0.021055,0.022659,395,79,79,64,395,79,79,132,86290,158,158,56436,3.086047,0.020077,1.279790,3.542842
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,43,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.422365,0.362987,0.251080,0.263864,0.021043,0.022640,395,79,79,99,395,79,79,200,86290,158,158,56526,3.333144,0.020147,1.279556,4.242549
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,44,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.437419,0.362160,0.251260,0.264022,0.021083,0.022695,395,79,79,66,395,79,79,135,86290,158,158,56436,3.086318,0.019846,1.280655,3.569326
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,44,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.291051,0.360163,0.251166,0.263918,0.021082,0.022661,395,79,79,106,395,79,79,200,86290,158,158,56526,3.334349,0.020061,1.280591,4.217122
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,45,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.328644,0.359963,0.251074,0.263503,0.021066,0.022592,395,79,79,65,395,79,79,134,86290,158,158,56436,3.085726,0.020224,1.279993,3.557512
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,45,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.381549,0.362387,0.251171,0.263573,0.021061,0.022596,395,79,79,103,395,79,79,199,86290,158,158,56526,3.333045,0.020312,1.279563,4.205770
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,46,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.463352,0.364430,0.250961,0.263805,0.021066,0.022660,395,79,79,71,395,79,79,134,86290,158,158,56436,3.086653,0.020054,1.280262,3.570945
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,46,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.325532,0.361070,0.250906,0.263715,0.021075,0.022654,395,79,79,101,395,79,79,201,86307,158,158,56526,3.333948,0.019750,1.280126,4.232903
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,47,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.313790,0.361187,0.251182,0.263781,0.021089,0.022673,395,79,79,76,395,79,79,135,86290,158,158,56436,3.086017,0.019880,1.280757,3.583188
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,47,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.345258,0.361255,0.250977,0.263734,0.021063,0.022597,395,79,79,98,395,79,79,200,86290,158,158,56526,3.333350,0.020306,1.280553,4.231068
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,48,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.281992,0.360225,0.251116,0.263486,0.021080,0.022644,395,79,79,75,395,79,79,133,86290,158,158,56436,3.086109,0.020153,1.279710,3.556521
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,48,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.298347,0.360432,0.250920,0.263868,0.021077,0.022637,395,79,79,111,395,79,79,200,86300,158,158,56526,3.332109,0.019682,1.279796,4.244912
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,49,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.337443,0.360004,0.250924,0.263754,0.021052,0.022626,395,79,79,67,395,79,79,135,86300,158,158,56436,3.086244,0.019869,1.279869,3.597288
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,49,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.382401,0.362348,0.250976,0.263374,0.021074,0.022678,395,79,79,109,395,79,79,198,86290,158,158,56526,3.334118,0.019763,1.279285,4.206545
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,50,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.369844,0.360884,0.251098,0.263563,0.021071,0.022683,395,79,79,70,395,79,79,133,86290,158,158,56436,3.086266,0.019899,1.280041,3.571501
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,50,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.397615,0.361896,0.251089,0.263668,0.021072,0.022684,395,79,79,108,395,79,79,199,86290,158,158,56526,3.332383,0.020267,1.279345,4.217120
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,51,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.407644,0.360572,0.251051,0.264089,0.021081,0.022620,395,79,79,72,395,79,79,134,86290,158,158,56436,3.086782,0.019850,1.279564,3.569126
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,51,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.334319,0.360154,0.251089,0.263656,0.021081,0.022660,395,79,79,98,395,79,79,200,86290,158,158,56526,3.333131,0.019602,1.279862,4.230647
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,52,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.479820,0.362931,0.250924,0.263646,0.021094,0.022658,395,79,79,70,395,79,79,133,86300,158,158,56436,3.086347,0.019943,1.280493,3.544436
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,52,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.486656,0.364439,0.251158,0.263710,0.021081,0.022630,395,79,79,118,395,79,79,199,86290,158,158,56526,3.332129,0.019998,1.280509,4.219513
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,53,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.267589,0.360568,0.251031,0.263974,0.021077,0.022647,395,79,79,63,395,79,79,133,86290,158,158,56436,3.084856,0.019960,1.279899,3.544069
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,53,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.271166,0.361031,0.250939,0.263743,0.021074,0.022618,395,79,79,107,395,79,79,201,86298,158,158,56526,3.332137,0.020055,1.279447,4.228812
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,54,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.316608,0.361565,0.250895,0.263510,0.021064,0.022690,395,79,79,76,395,79,79,133,86309,158,158,56436,3.086232,0.019820,1.279611,3.544131
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,54,4197,4197,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.237497,0.359102,0.250780,0.263380,0.021066,0.022712,395,79,79,112,395,79,79,199,86310,158,158,56526,3.333494,0.019951,1.278499,4.233349
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,55,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.323958,0.360650,0.250950,0.264100,0.021077,0.022643,395,79,79,54,395,79,79,135,86296,158,158,56436,3.086750,0.020175,1.280395,3.598386
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,55,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.384321,0.360817,0.250972,0.263931,0.021075,0.022688,395,79,79,94,395,79,79,200,86290,158,158,56526,3.334597,0.019803,1.279945,4.231288
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,56,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.417568,0.363474,0.250910,0.263643,0.021067,0.022659,395,79,79,66,395,79,79,133,86306,158,158,56436,3.085439,0.019988,1.279655,3.559300
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,56,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.380591,0.361416,0.251170,0.264031,0.021071,0.022621,395,79,79,107,395,79,79,200,86290,158,158,56526,3.332442,0.020049,1.279864,4.233103
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,57,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.241322,0.359709,0.250986,0.263685,0.021080,0.022635,395,79,79,59,395,79,79,134,86290,158,158,56436,3.085883,0.019638,1.280330,3.555909
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,57,4197,4197,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.329433,0.361505,0.250874,0.263509,0.021065,0.022610,395,79,79,90,395,79,79,201,86310,158,158,56526,3.331745,0.019689,1.280063,4.229020
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,58,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.377993,0.361144,0.250998,0.263749,0.021092,0.022725,395,79,79,72,395,79,79,132,86290,158,158,56436,3.086269,0.019786,1.279389,3.542601
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,58,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.422676,0.361283,0.251328,0.264106,0.021064,0.022696,395,79,79,102,395,79,79,200,86290,158,158,56526,3.332594,0.019903,1.279782,4.230799
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,59,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.393774,0.360813,0.251098,0.263900,0.021060,0.022619,395,79,79,59,395,79,79,133,86290,158,158,56436,3.085604,0.019839,1.280527,3.543269
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,59,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.393551,0.360676,0.251063,0.264052,0.021063,0.022651,395,79,79,92,395,79,79,201,86290,158,158,56526,3.333196,0.019681,1.280400,4.243659
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,60,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.465222,0.362264,0.250933,0.263602,0.021076,0.022659,395,79,79,65,395,79,79,133,86299,158,158,56436,3.086685,0.019812,1.280384,3.543988
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,60,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.417992,0.363002,0.250967,0.263547,0.021039,0.022641,395,79,79,93,395,79,79,200,86290,158,158,56526,3.331983,0.019690,1.279694,4.221929
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,61,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.373264,0.361155,0.251013,0.263581,0.021071,0.022654,395,79,79,68,395,79,79,135,86290,158,158,56436,3.086721,0.020116,1.279481,3.583734
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,61,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.434120,0.363146,0.251098,0.263906,0.021055,0.022598,395,79,79,108,395,79,79,200,86290,158,158,56526,3.333491,0.020012,1.279538,4.230941
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,62,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.321275,0.361873,0.250984,0.263698,0.021080,0.022625,395,79,79,78,395,79,79,135,86290,158,158,56436,3.087095,0.019808,1.280280,3.596137
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,62,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.398017,0.362233,0.251156,0.263777,0.021083,0.022626,395,79,79,107,395,79,79,201,86290,158,158,56526,3.333954,0.019910,1.280336,4.243704
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,63,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.369347,0.362253,0.250953,0.263917,0.021069,0.022664,395,79,79,70,395,79,79,133,86296,158,158,56436,3.087596,0.019770,1.279099,3.556751
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,63,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.317298,0.360607,0.250901,0.263750,0.021034,0.022606,395,79,79,93,395,79,79,198,86307,158,158,56526,3.332870,0.019557,1.279534,4.206594
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,64,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.294049,0.360743,0.251026,0.263297,0.021084,0.022660,395,79,79,71,395,79,79,135,86290,158,158,56436,3.086551,0.019854,1.280429,3.570206
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,64,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.327177,0.360700,0.250972,0.263275,0.021089,0.022650,395,79,79,105,395,79,79,199,86290,158,158,56526,3.333976,0.019943,1.280707,4.206022
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,65,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.308085,0.361332,0.251063,0.264026,0.021071,0.022622,395,79,79,71,395,79,79,134,86290,158,158,56436,3.086089,0.019960,1.279973,3.569567
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,65,4196,4196,4674,4674,32,32,15,15,32,32,1875.000000,3750.000000,3895.000000,1,107.335761,0.361447,0.250959,0.263794,0.021088,0.022621,395,79,79,100,395,79,79,201,86290,158,158,56526,3.334915,0.019739,1.280547,4.228587
