scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,65,1777,1777,1980,1980,5,5,15,15,14,14,3.856275,0.184154,0.251040,0.263635,0.021091,0.022646,123,24,20,25,170,34,34,63,36560,68,68,23928,2.249302,0.019745,1.279890,1.611012
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,66,1778,1778,1980,1980,5,5,15,15,14,14,3.797243,0.181018,0.250705,0.262966,0.021071,0.022653,114,23,22,3,170,34,34,3,36580,68,68,23838,1.664122,0.020354,1.279485,0.193015
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,66,1778,1778,1980,1980,5,5,15,15,14,14,3.825238,0.181830,0.250825,0.263469,0.021087,0.022687,128,18,25,37,170,34,34,63,36580,68,68,23928,2.250372,0.019898,1.280464,1.592731
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,67,1777,1777,1980,1980,5,5,15,15,14,14,3.810865,0.182524,0.250993,0.263765,0.021104,0.022661,130,26,21,0,170,34,34,3,36560,68,68,23838,1.662415,0.020247,1.279570,0.193489
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,67,1778,1778,1980,1980,5,5,15,15,14,14,3.839529,0.182737,0.250721,0.263111,0.021072,0.022725,122,24,17,26,170,34,34,63,36580,68,68,23928,2.251350,0.019378,1.279531,1.631418
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,68,1778,1778,1980,1980,5,5,15,15,14,14,3.817126,0.181368,0.250743,0.263579,0.021082,0.022636,122,27,22,3,170,34,34,3,36580,68,68,23838,1.662664,0.020322,1.279672,0.193357
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,68,1777,1777,1980,1980,5,5,15,15,14,14,3.827702,0.181897,0.250918,0.263611,0.021065,0.022683,127,25,21,34,170,34,34,63,36570,68,68,23928,2.251312,0.020174,1.279893,1.629124
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,69,1777,1777,1980,1980,5,5,15,15,14,14,3.866955,0.182589,0.251057,0.263452,0.021081,0.022691,132,26,21,2,170,34,34,3,36560,68,68,23838,1.663190,0.019860,1.279192,0.192757
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,69,1777,1777,1980,1980,5,5,15,15,14,14,3.818157,0.183175,0.250897,0.263690,0.021041,0.022569,127,24,22,36,170,34,34,63,36576,68,68,23928,2.249149,0.020001,1.280372,1.615062
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,70,1777,1777,1980,1980,5,5,15,15,14,14,3.845451,0.182942,0.250842,0.263276,0.021035,0.022637,125,26,19,2,170,34,34,3,36580,68,68,23838,1.661658,0.019932,1.280412,0.192783
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,70,1778,1778,1980,1980,5,5,15,15,14,14,3.847196,0.183233,0.250665,0.263055,0.021049,0.022671,123,23,23,28,170,34,34,63,36580,68,68,23928,2.249795,0.020350,1.279988,1.635867
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,71,1777,1777,1980,1980,5,5,15,15,14,14,3.818154,0.182998,0.251016,0.264045,0.021043,0.022584,122,22,18,3,170,34,34,3,36560,68,68,23838,1.661703,0.020060,1.280392,0.192931
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,71,1777,1777,1980,1980,5,5,15,15,14,14,3.798910,0.180627,0.251050,0.263792,0.021058,0.022674,123,25,14,35,170,34,34,63,36560,68,68,23928,2.247266,0.019617,1.280467,1.632296
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,72,1777,1777,1980,1980,5,5,15,15,14,14,3.815867,0.182185,0.250990,0.264014,0.021083,0.022664,124,26,22,1,170,34,34,3,36560,68,68,23838,1.662482,0.019989,1.280907,0.192884
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,72,1777,1777,1980,1980,5,5,15,15,14,14,3.846695,0.181798,0.251147,0.263768,0.021077,0.022705,121,27,21,36,170,34,34,63,36560,68,68,23928,2.247816,0.020124,1.280027,1.656270
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,73,1778,1778,1980,1980,5,5,15,15,14,14,3.848424,0.183906,0.250754,0.263976,0.021027,0.022653,123,24,19,1,170,34,34,3,36580,68,68,23838,1.662852,0.019447,1.279599,0.193233
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,73,1778,1778,1980,1980,5,5,15,15,14,14,3.818485,0.182194,0.250641,0.264010,0.021076,0.022624,121,20,21,32,170,34,34,63,36580,68,68,23928,2.247817,0.019627,1.280155,1.591267
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,74,1777,1777,1980,1980,5,5,15,15,14,14,3.802788,0.181569,0.250889,0.263471,0.021049,0.022602,117,23,21,3,170,34,34,3,36576,68,68,23838,1.662390,0.020187,1.279773,0.192715
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,74,1777,1777,1980,1980,5,5,15,15,14,14,3.812918,0.182387,0.251069,0.263848,0.021076,0.022641,116,23,23,30,170,34,34,63,36560,68,68,23928,2.245943,0.020080,1.280025,1.570906
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,75,1778,1778,1980,1980,5,5,15,15,14,14,3.812711,0.182634,0.250817,0.264014,0.021044,0.022623,123,22,24,1,170,34,34,3,36580,68,68,23838,1.662937,0.019452,1.281047,0.193274
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,75,1778,1778,1980,1980,5,5,15,15,14,14,3.807164,0.180840,0.250699,0.263362,0.021047,0.022674,114,17,21,38,170,34,34,63,36580,68,68,23928,2.254016,0.020425,1.279647,1.610845
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,76,1777,1777,1980,1980,5,5,15,15,14,14,3.871272,0.185727,0.251237,0.264885,0.021066,0.022674,130,28,21,1,170,34,34,3,36560,68,68,23838,1.662110,0.019487,1.280294,0.192937
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,76,1777,1777,1980,1980,5,5,15,15,14,14,3.831082,0.181198,0.251090,0.263637,0.021091,0.022643,117,25,18,40,170,34,34,63,36560,68,68,23928,2.247720,0.019573,1.280310,1.607206
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,77,1777,1777,1980,1980,5,5,15,15,14,14,3.930516,0.184665,0.251088,0.264131,0.021088,0.022664,124,22,21,1,170,34,34,3,36560,68,68,23838,1.663213,0.019269,1.280183,0.193386
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,77,1777,1777,1980,1980,5,5,15,15,14,14,3.814140,0.182168,0.251224,0.264036,0.021098,0.022756,115,25,20,26,170,34,34,63,36560,68,68,23928,2.251124,0.020304,1.280172,1.614042
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,78,1777,1777,1980,1980,5,5,15,15,14,14,3.826977,0.182221,0.251089,0.263378,0.021092,0.022658,122,24,22,2,170,34,34,3,36560,68,68,23838,1.662179,0.019850,1.279351,0.192725
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,78,1777,1777,1980,1980,5,5,15,15,14,14,3.825981,0.182316,0.251368,0.264263,0.021093,0.022721,119,25,17,32,170,34,34,63,36560,68,68,23928,2.252047,0.019939,1.280133,1.613536
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,79,1777,1777,1980,1980,5,5,15,15,14,14,3.853354,0.182660,0.250975,0.263653,0.021066,0.022698,118,27,23,1,170,34,34,3,36566,68,68,23838,1.662549,0.020056,1.280070,0.193143
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,79,1777,1777,1980,1980,5,5,15,15,14,14,3.826156,0.183827,0.251353,0.263913,0.021056,0.022631,113,25,23,36,170,34,34,63,36560,68,68,23928,2.251096,0.020191,1.279502,1.611501
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,80,1777,1777,1980,1980,5,5,15,15,14,14,3.818740,0.180952,0.250959,0.263194,0.021070,0.022617,123,24,18,2,170,34,34,3,36566,68,68,23838,1.662689,0.020271,1.279338,0.192834
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,80,1777,1777,1980,1980,5,5,15,15,14,14,3.814512,0.183302,0.250912,0.263194,0.021063,0.022646,120,23,24,37,170,34,34,63,36570,68,68,23928,2.249627,0.020501,1.280780,1.633333
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,81,1777,1777,1980,1980,5,5,15,15,14,14,3.854659,0.182889,0.250927,0.263608,0.021044,0.022661,131,22,16,2,170,34,34,3,36570,68,68,23838,1.662524,0.020531,1.278873,0.193053
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,81,1777,1777,1980,1980,5,5,15,15,14,14,3.846311,0.183583,0.251099,0.263731,0.021085,0.022638,127,25,23,36,170,34,34,63,36560,68,68,23928,2.251299,0.019684,1.280584,1.589572
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,82,1777,1777,1980,1980,5,5,15,15,14,14,3.782091,0.181600,0.250895,0.263755,0.021059,0.022679,130,23,19,1,170,34,34,3,36576,68,68,23838,1.661888,0.019775,1.279227,0.193062
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,82,1777,1777,1980,1980,5,5,15,15,14,14,3.791892,0.182585,0.251234,0.264234,0.021043,0.022627,114,26,21,32,170,34,34,63,36560,68,68,23928,2.248240,0.020313,1.280210,1.586558
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,83,1777,1777,1980,1980,5,5,15,15,14,14,3.798691,0.182640,0.250933,0.263370,0.021058,0.022614,119,22,15,0,170,34,34,3,36570,68,68,23838,1.663631,0.020497,1.280438,0.192599
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,83,1777,1777,1980,1980,5,5,15,15,14,14,3.885142,0.185734,0.251045,0.263986,0.021060,0.022653,125,28,22,32,170,34,34,63,36560,68,68,23928,2.248750,0.019660,1.279541,1.588607
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,84,1777,1777,1980,1980,5,5,15,15,14,14,3.880599,0.184673,0.251014,0.264092,0.021063,0.022692,123,24,23,0,170,34,34,3,36560,68,68,23838,1.662377,0.019646,1.280642,0.192678
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,84,1777,1777,1980,1980,5,5,15,15,14,14,3.880710,0.185259,0.251107,0.263589,0.021078,0.022696,123,19,20,31,170,34,34,63,36560,68,68,23928,2.251707,0.020068,1.279537,1.565736
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,85,1777,1777,1980,1980,5,5,15,15,14,14,3.879982,0.185156,0.251086,0.264410,0.021042,0.022615,125,22,24,0,170,34,34,3,36560,68,68,23838,1.663101,0.019991,1.279598,0.193082
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,85,1777,1777,1980,1980,5,5,15,15,14,14,3.766519,0.181072,0.250894,0.263568,0.021061,0.022682,125,24,21,27,170,34,34,63,36576,68,68,23928,2.250395,0.019600,1.278689,1.592514
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,86,1777,1777,1980,1980,5,5,15,15,14,14,3.901650,0.185102,0.250927,0.264092,0.021113,0.022672,128,30,19,2,170,34,34,3,36570,68,68,23838,1.663340,0.019412,1.279450,0.192546
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,86,1777,1777,1980,1980,5,5,15,15,14,14,3.790330,0.181828,0.250994,0.264079,0.021100,0.022689,131,30,18,32,170,34,34,63,36560,68,68,23928,2.251426,0.019939,1.278810,1.569780
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,87,1777,1777,1980,1980,5,5,15,15,14,14,3.836328,0.182612,0.250974,0.263621,0.021033,0.022620,124,24,23,0,170,34,34,3,36566,68,68,23838,1.663396,0.020235,1.279457,0.193506
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,87,1777,1777,1980,1980,5,5,15,15,14,14,3.930956,0.185048,0.250925,0.263551,0.021074,0.022616,130,27,22,35,170,34,34,63,36570,68,68,23928,2.252068,0.020290,1.278991,1.590950
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,88,1778,1778,1980,1980,5,5,15,15,14,14,3.886300,0.185146,0.250747,0.263531,0.021087,0.022661,123,24,18,1,170,34,34,3,36580,68,68,23838,1.662175,0.020238,1.279861,0.193148
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,88,1777,1777,1980,1980,5,5,15,15,14,14,3.811516,0.183118,0.251000,0.263590,0.021057,0.022577,133,21,20,28,170,34,34,63,36560,68,68,23928,2.246958,0.020728,1.280224,1.592368
blackout_only,750.0,600.0,1800.0,4000.0,120.0,500.0,1,89,1777,1777,1980,1980,5,5,15,15,14,14,3.844279,0.185208,0.250920,0.263472,0.021081,0.022633,129,22,20,3,170,34,34,3,36570,68,68,23838,1.661793,0.020418,1.279478,0.192885
with_repeater,750.0,600.0,1800.0,4000.0,120.0,500.0,1,89,1777,1777,1980,1980,5,5,15,15,14,14,3.884282,0.185138,0.251047,0.263648,0.021076,0.022651,126,26,25,31,170,34,34,63,36560,68,68,23928,2.251079,0.019832,1.278461,1.651292
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,40,1777,1777,1980,1980,5,5,3,3,26,26,61.590194,0.181853,0.251140,0.264005,0.021061,0.022753,135,23,23,3,170,34,34,24,36560,68,68,23880,4.472383,0.020108,1.280067,2.711135
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,40,1778,1778,1980,1980,5,5,3,3,26,26,61.580687,0.181177,0.250738,0.264070,0.021096,0.022663,136,23,23,15,170,34,34,33,36580,68,68,23898,4.583337,0.020028,1.281476,3.555371
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,41,1777,1777,1980,1980,5,5,3,3,26,26,61.648439,0.182384,0.251061,0.263967,0.021018,0.022582,128,26,24,13,170,34,34,24,36560,68,68,23880,4.473350,0.020326,1.278891,2.709788
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,41,1777,1777,1980,1980,5,5,3,3,26,26,61.656139,0.182767,0.251387,0.263976,0.021001,0.022596,122,26,18,16,170,34,34,33,36560,68,68,23898,4.588045,0.020008,1.280147,3.497600
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,42,1777,1777,1980,1980,5,5,3,3,26,26,61.668788,0.181718,0.251146,0.263304,0.021080,0.022722,124,24,19,14,170,34,34,25,36560,68,68,23880,4.472334,0.019063,1.278751,2.766129
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,42,1777,1777,1980,1980,5,5,3,3,26,26,61.654700,0.183423,0.251006,0.263523,0.021083,0.022647,125,26,18,17,170,34,34,33,36560,68,68,23898,4.588732,0.019895,1.280480,3.499236
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,43,1777,1777,1980,1980,5,5,3,3,26,26,61.656981,0.183946,0.251078,0.263860,0.021075,0.022754,132,21,24,13,170,34,34,25,36560,68,68,23880,4.472220,0.020080,1.279095,2.766326
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,43,1777,1777,1980,1980,5,5,3,3,26,26,61.618500,0.183701,0.251318,0.264146,0.021072,0.022653,133,22,22,17,170,34,34,33,36560,68,68,23898,4.590582,0.019542,1.279340,3.502368
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,44,1777,1777,1980,1980,5,5,3,3,26,26,61.584254,0.181915,0.250996,0.263563,0.021067,0.022638,119,27,19,13,170,34,34,24,36560,68,68,23880,4.471145,0.020216,1.279303,2.763805
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,44,1777,1777,1980,1980,5,5,3,3,26,26,61.647582,0.181850,0.251094,0.263628,0.021060,0.022670,130,27,21,19,170,34,34,34,36560,68,68,23898,4.589429,0.019987,1.279117,3.555580
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,45,1777,1777,1980,1980,5,5,3,3,26,26,61.659191,0.183054,0.251218,0.264045,0.021061,0.022591,125,26,19,9,170,34,34,25,36560,68,68,23880,4.472719,0.020555,1.279026,2.766371
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,45,1777,1777,1980,1980,5,5,3,3,26,26,61.655700,0.183982,0.251021,0.263920,0.021059,0.022540,127,22,22,16,170,34,34,35,36560,68,68,23898,4.586697,0.020451,1.280682,3.556918
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,46,1777,1777,1980,1980,5,5,3,3,26,26,61.654285,0.185267,0.250924,0.263427,0.021038,0.022602,126,27,23,10,170,34,34,25,36570,68,68,23880,4.471120,0.020029,1.278619,2.766006
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,46,1777,1777,1980,1980,5,5,3,3,26,26,61.644013,0.183029,0.251160,0.264201,0.021060,0.022593,127,26,18,14,170,34,34,34,36560,68,68,23898,4.590382,0.019261,1.279960,3.501107
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,47,1777,1777,1980,1980,5,5,3,3,26,26,61.648651,0.182055,0.251233,0.263991,0.021035,0.022601,119,25,21,11,170,34,34,24,36560,68,68,23880,4.471375,0.020292,1.280576,2.763640
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,47,1777,1777,1980,1980,5,5,3,3,26,26,61.623279,0.182803,0.251501,0.264262,0.021047,0.022567,120,26,17,15,170,34,34,33,36560,68,68,23898,4.588614,0.019808,1.278633,3.442524
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,48,1777,1777,1980,1980,5,5,3,3,26,26,61.671492,0.182951,0.251105,0.263985,0.021086,0.022632,126,22,21,15,170,34,34,24,36560,68,68,23880,4.472314,0.020226,1.280095,2.764600
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,48,1777,1777,1980,1980,5,5,3,3,26,26,61.666138,0.180124,0.251345,0.264026,0.021061,0.022632,128,27,19,17,170,34,34,33,36560,68,68,23898,4.589268,0.020187,1.280392,3.442974
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,49,1778,1778,1980,1980,5,5,3,3,26,26,61.632595,0.181333,0.250742,0.263169,0.021066,0.022670,119,25,17,14,170,34,34,24,36580,68,68,23880,4.468187,0.019709,1.280347,2.710349
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,49,1777,1777,1980,1980,5,5,3,3,26,26,61.649035,0.183080,0.250869,0.263235,0.021081,0.022634,127,17,23,18,170,34,34,33,36578,68,68,23898,4.585344,0.019955,1.280510,3.443203
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,50,1777,1777,1980,1980,5,5,3,3,26,26,61.669674,0.181907,0.251060,0.263870,0.021055,0.022576,123,26,17,12,170,34,34,24,36560,68,68,23880,4.473775,0.019449,1.281615,2.709319
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,50,1777,1777,1980,1980,5,5,3,3,26,26,61.690777,0.183366,0.251336,0.264403,0.021073,0.022672,131,27,23,19,170,34,34,33,36560,68,68,23898,4.589457,0.020094,1.280225,3.499028
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,51,1777,1777,1980,1980,5,5,3,3,26,26,61.661468,0.183038,0.251224,0.263552,0.021066,0.022677,125,26,17,8,170,34,34,24,36560,68,68,23880,4.473263,0.019928,1.281329,2.709333
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,51,1777,1777,1980,1980,5,5,3,3,26,26,61.612833,0.182734,0.251084,0.263552,0.021092,0.022716,119,28,23,15,170,34,34,33,36560,68,68,23898,4.588675,0.020620,1.280652,3.443090
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,52,1777,1777,1980,1980,5,5,3,3,26,26,61.696147,0.185148,0.251061,0.264017,0.021051,0.022605,123,24,21,13,170,34,34,24,36560,68,68,23880,4.473410,0.019703,1.279598,2.765502
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,52,1777,1777,1980,1980,5,5,3,3,26,26,61.691148,0.182046,0.250848,0.262913,0.021058,0.022670,129,31,22,18,170,34,34,33,36579,68,68,23898,4.586692,0.019841,1.279676,3.441328
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,53,1777,1777,1980,1980,5,5,3,3,26,26,61.605288,0.182552,0.250878,0.263449,0.021062,0.022663,128,25,21,16,170,34,34,24,36576,68,68,23880,4.470760,0.020227,1.279490,2.765027
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,53,1777,1777,1980,1980,5,5,3,3,26,26,61.612129,0.182782,0.251417,0.263963,0.021079,0.022710,127,28,19,18,170,34,34,33,36560,68,68,23898,4.588198,0.019987,1.279307,3.442630
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,54,1778,1778,1980,1980,5,5,3,3,26,26,61.673681,0.183127,0.250756,0.263579,0.021075,0.022691,120,19,16,9,170,34,34,24,36580,68,68,23880,4.470654,0.019706,1.280573,2.709815
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,54,1777,1777,1980,1980,5,5,3,3,26,26,61.672101,0.183426,0.250965,0.263690,0.021066,0.022655,117,26,16,13,170,34,34,33,36566,68,68,23898,4.589642,0.020210,1.279422,3.444751
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,55,1778,1778,1980,1980,5,5,3,3,26,26,61.588823,0.180763,0.250763,0.263987,0.021054,0.022694,126,20,20,13,170,34,34,26,36580,68,68,23880,4.469650,0.020354,1.280197,2.820854
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,55,1777,1777,1980,1980,5,5,3,3,26,26,61.642135,0.181342,0.251004,0.263916,0.021065,0.022707,128,23,18,20,170,34,34,33,36560,68,68,23898,4.585924,0.020107,1.281024,3.443431
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,56,1777,1777,1980,1980,5,5,3,3,26,26,61.622236,0.181839,0.251190,0.263805,0.021092,0.022734,131,21,22,15,170,34,34,26,36560,68,68,23880,4.470847,0.019835,1.279851,2.878218
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,56,1777,1777,1980,1980,5,5,3,3,26,26,61.652561,0.185626,0.251136,0.264230,0.021089,0.022699,132,25,21,13,170,34,34,33,36560,68,68,23898,4.588061,0.020208,1.279755,3.444846
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,57,1777,1777,1980,1980,5,5,3,3,26,26,61.689398,0.183956,0.251118,0.263587,0.021085,0.022661,130,27,25,5,170,34,34,24,36560,68,68,23880,4.474374,0.019910,1.279327,2.709486
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,57,1777,1777,1980,1980,5,5,3,3,26,26,61.696137,0.182320,0.250879,0.263643,0.021074,0.022717,120,22,19,10,170,34,34,34,36576,68,68,23898,4.587457,0.019356,1.279879,3.496075
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,58,1777,1777,1980,1980,5,5,3,3,26,26,61.686983,0.183715,0.251380,0.263886,0.021080,0.022697,109,27,24,14,170,34,34,25,36560,68,68,23880,4.472549,0.020518,1.279777,2.765530
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,58,1777,1777,1980,1980,5,5,3,3,26,26,61.677587,0.183122,0.251167,0.263814,0.021083,0.022696,118,23,24,19,170,34,34,33,36560,68,68,23898,4.589503,0.019987,1.279262,3.442373
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,59,1777,1777,1980,1980,5,5,3,3,26,26,61.628613,0.181642,0.251101,0.264360,0.021081,0.022684,128,23,21,10,170,34,34,24,36560,68,68,23880,4.471562,0.019698,1.280963,2.710012
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,59,1778,1778,1980,1980,5,5,3,3,26,26,61.651306,0.185363,0.250830,0.263849,0.021094,0.022689,123,25,20,16,170,34,34,33,36580,68,68,23898,4.586621,0.019688,1.279934,3.500376
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,60,1777,1777,1980,1980,5,5,3,3,26,26,61.655899,0.185471,0.251024,0.263500,0.021097,0.022635,124,25,18,7,170,34,34,24,36560,68,68,23880,4.472836,0.020366,1.280234,2.708558
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,60,1777,1777,1980,1980,5,5,3,3,26,26,61.641846,0.183278,0.250881,0.263574,0.021096,0.022660,125,20,14,11,170,34,34,33,36576,68,68,23898,4.586261,0.020192,1.280018,3.441672
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,61,1777,1777,1980,1980,5,5,3,3,26,26,61.695712,0.183919,0.250947,0.264022,0.021032,0.022607,124,22,23,19,170,34,34,24,36568,68,68,23880,4.471422,0.020193,1.280378,2.765371
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,61,1777,1777,1980,1980,5,5,3,3,26,26,61.669570,0.184715,0.251238,0.263695,0.021054,0.022568,129,29,17,19,170,34,34,33,36560,68,68,23898,4.589173,0.019692,1.280235,3.500032
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,62,1777,1777,1980,1980,5,5,3,3,26,26,61.680076,0.183881,0.251349,0.264042,0.021064,0.022652,130,29,26,11,170,34,34,24,36560,68,68,23880,4.472997,0.020334,1.279084,2.710103
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,62,1778,1778,1980,1980,5,5,3,3,26,26,61.663730,0.184415,0.250823,0.263304,0.021094,0.022635,124,22,24,16,170,34,34,34,36580,68,68,23898,4.586459,0.019703,1.279995,3.501697
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,63,1777,1777,1980,1980,5,5,3,3,26,26,61.621584,0.183143,0.251175,0.263772,0.021051,0.022649,126,23,24,12,170,34,34,24,36560,68,68,23880,4.470512,0.019560,1.281091,2.709720
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,63,1777,1777,1980,1980,5,5,3,3,26,26,61.612466,0.182449,0.250913,0.262982,0.021048,0.022643,126,20,19,17,170,34,34,34,36570,68,68,23898,4.586140,0.020124,1.280939,3.499992
blackout_only,1342.0,600.0,300.0,4000.0,120.0,500.0,1,64,1777,1777,1980,1980,5,5,3,3,26,26,61.634385,0.181915,0.250979,0.263258,0.021094,0.022627,123,25,21,10,170,34,34,24,36566,68,68,23880,4.471967,0.019385,1.279919,2.708682
with_repeater,1342.0,600.0,300.0,4000.0,120.0,500.0,1,64,1777,1777,1980,1980,5,5,3,3,26,26,61.624553,0.181044,0.251120,0.263481,0.021085,0.022697,120,23,19,17,170,34,34,33,36560,68,68,23898,4.589014,0.020144,1.280382,3.443147
